Chidamber-Kemerer metrics,Wed, 13 May 2020 14:53:46 CEST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"net.sf.jabref.logic.formatter.casechanger.Word",9,0,3,0,8,16
"net.sf.jabref.logic.formatter.minifier.MinifyNameListFormatter",4,0,5,0,7,11
"net.sf.jabref.logic.fulltext.ACS",4,0,1,0,10,3
"net.sf.jabref.logic.fulltext.ArXiv",4,0,1,0,10,9
"net.sf.jabref.logic.fulltext.DoiResolution",5,0,1,0,15,6
"net.sf.jabref.logic.fulltext.FindFullText",13,0,1,0,12,6
"net.sf.jabref.logic.fulltext.FullTextFinder",n/a,n/a,n/a,n/a,1,n/a
"net.sf.jabref.logic.fulltext.GoogleScholar",3,0,1,0,11,5
"net.sf.jabref.logic.fulltext.IEEE",5,0,1,0,7,8
"net.sf.jabref.logic.fulltext.ScienceDirect",4,0,1,0,23,7
"net.sf.jabref.logic.fulltext.SpringerLink",4,0,1,0,13,3
"net.sf.jabref.logic.groups.AbstractGroup",29,0,15,3,27,24
"net.sf.jabref.logic.groups.AllEntriesGroup",13,1,10,0,17,16
"net.sf.jabref.logic.groups.EntriesGroupChange",13,0,3,0,6,6
"net.sf.jabref.logic.groups.ExplicitGroup",13,2,3,0,28,21
"net.sf.jabref.logic.groups.GroupHierarchyType",13,n/a,1,n/a,2,2
"net.sf.jabref.logic.groups.GroupTreeNode",40,1,3,0,31,32
"net.sf.jabref.logic.groups.GroupsParser",6,0,1,0,8,6
"net.sf.jabref.logic.groups.GroupsUtil",6,0,3,0,10,11
"net.sf.jabref.logic.groups.KeywordGroup",18,1,3,1,46,60
"net.sf.jabref.logic.groups.MoveGroupChange",5,0,4,0,5,5
"net.sf.jabref.logic.groups.SearchGroup",13,1,7,0,39,24
"net.sf.jabref.logic.groups.TreeNode",22,0,1,2,37,66
"net.sf.jabref.logic.groups.UnsupportedVersionException",1,0,0,0,2,1
"net.sf.jabref.logic.id.IdComparator",2,0,1,0,2,1
"net.sf.jabref.logic.integrity.ISSNChecker",5,0,1,0,5,8
"net.sf.jabref.logic.integrity.IntegrityCheck",19,0,1,0,23,6
"net.sf.jabref.logic.integrity.IntegrityCheck.AbbreviationChecker",5,0,1,0,5,4
"net.sf.jabref.logic.integrity.IntegrityCheck.AuthorNameChecker",7,0,1,0,6,6
"net.sf.jabref.logic.integrity.IntegrityCheck.BibStringChecker",5,0,1,0,4,4
"net.sf.jabref.logic.integrity.IntegrityCheck.BiblatexPagesChecker",5,0,1,0,4,3
"net.sf.jabref.logic.integrity.IntegrityCheck.BooktitleChecker",5,0,1,0,4,3
"net.sf.jabref.logic.integrity.IntegrityCheck.BracketChecker",5,0,1,0,5,8
"net.sf.jabref.logic.integrity.IntegrityCheck.Checker",n/a,n/a,n/a,n/a,1,n/a
"net.sf.jabref.logic.integrity.IntegrityCheck.FileChecker",10,0,1,0,8,5
"net.sf.jabref.logic.integrity.IntegrityCheck.HTMLCharacterChecker",5,0,1,0,4,3
"net.sf.jabref.logic.integrity.IntegrityCheck.PagesChecker",5,0,1,0,4,3
"net.sf.jabref.logic.integrity.IntegrityCheck.TitleChecker",5,0,1,0,4,6
"net.sf.jabref.logic.integrity.IntegrityCheck.TypeChecker",5,0,1,0,5,3
"net.sf.jabref.logic.integrity.IntegrityCheck.UrlChecker",5,0,1,0,4,3
"net.sf.jabref.logic.integrity.IntegrityCheck.YearChecker",5,0,1,0,4,3
"net.sf.jabref.logic.integrity.IntegrityMessage",18,0,3,0,7,6
"net.sf.jabref.logic.io.MimeTypeDetector",2,0,1,0,4,2
"net.sf.jabref.logic.journals.Abbreviation",10,0,1,0,9,14
"net.sf.jabref.logic.journals.AbbreviationParser",4,0,1,0,10,10
"net.sf.jabref.logic.journals.JournalAbbreviationLoader",23,0,1,0,21,13
"net.sf.jabref.logic.journals.JournalAbbreviationRepository",18,0,2,0,16,17
"net.sf.jabref.logic.l10n.EncodingControl",1,0,1,0,2,5
"net.sf.jabref.logic.l10n.Encodings",4,0,0,0,0,0
"net.sf.jabref.logic.l10n.Languages",2,0,1,0,1,4
"net.sf.jabref.logic.l10n.Localization",376,0,1,0,14,11
"net.sf.jabref.logic.l10n.LocalizationKey",2,0,1,0,4,4
"net.sf.jabref.logic.l10n.LocalizationKeyParams",2,0,1,0,4,4
"net.sf.jabref.logic.labelpattern.AbstractLabelPattern",7,0,1,2,12,15
"net.sf.jabref.logic.labelpattern.DatabaseLabelPattern",5,1,1,0,3,1
"net.sf.jabref.logic.labelpattern.GlobalLabelPattern",5,1,1,0,2,1
"net.sf.jabref.logic.labelpattern.LabelPatternUtil",27,0,2,0,68,234
"net.sf.jabref.logic.layout.AbstractParamLayoutFormatter",6,0,1,5,1,9
"net.sf.jabref.logic.layout.Layout",15,0,2,0,15,21
"net.sf.jabref.logic.layout.LayoutEntry",77,0,1,0,34,151
"net.sf.jabref.logic.layout.LayoutFormatter",n/a,n/a,n/a,n/a,1,n/a
"net.sf.jabref.logic.layout.LayoutHelper",9,0,2,0,14,62
"net.sf.jabref.logic.layout.ParamLayoutFormatter",n/a,n/a,n/a,n/a,1,n/a
"net.sf.jabref.logic.layout.StringInt",4,0,0,0,1,1
"net.sf.jabref.logic.layout.format.AuthorAbbreviator",4,0,1,0,3,1
"net.sf.jabref.logic.layout.format.AuthorAndsCommaReplacer",3,0,1,0,1,5
"net.sf.jabref.logic.layout.format.AuthorAndsReplacer",3,0,1,0,1,6
"net.sf.jabref.logic.layout.format.AuthorFirstAbbrLastCommas",3,0,1,0,2,1
"net.sf.jabref.logic.layout.format.AuthorFirstAbbrLastOxfordCommas",3,0,1,0,2,1
"net.sf.jabref.logic.layout.format.AuthorFirstFirst",3,0,1,0,2,1
"net.sf.jabref.logic.layout.format.AuthorFirstFirstCommas",3,0,1,0,2,1
"net.sf.jabref.logic.layout.format.AuthorFirstLastCommas",3,0,1,0,2,1
"net.sf.jabref.logic.layout.format.AuthorFirstLastOxfordCommas",3,0,1,0,2,1
"net.sf.jabref.logic.layout.format.AuthorLF_FF",3,0,1,0,3,1
"net.sf.jabref.logic.layout.format.AuthorLF_FFAbbr",3,0,1,0,3,1
"net.sf.jabref.logic.layout.format.AuthorLastFirst",3,0,1,0,2,1
"net.sf.jabref.logic.layout.format.AuthorLastFirstAbbrCommas",3,0,1,0,2,1
"net.sf.jabref.logic.layout.format.AuthorLastFirstAbbrOxfordCommas",3,0,1,0,2,1
"net.sf.jabref.logic.layout.format.AuthorLastFirstAbbreviator",3,0,1,0,2,1
"net.sf.jabref.logic.layout.format.AuthorLastFirstCommas",3,0,1,0,2,1
"net.sf.jabref.logic.layout.format.AuthorLastFirstOxfordCommas",3,0,1,0,2,1
"net.sf.jabref.logic.layout.format.AuthorNatBib",3,0,1,0,2,1
"net.sf.jabref.logic.layout.format.AuthorOrgSci",4,0,1,0,7,3
"net.sf.jabref.logic.layout.format.Authors",4,1,1,0,14,57
"net.sf.jabref.logic.layout.format.CompositeFormat",2,0,1,0,5,6
"net.sf.jabref.logic.layout.format.CreateBibORDFAuthors",3,0,1,0,2,5
"net.sf.jabref.logic.layout.format.CreateDocBookAuthors",6,0,1,1,10,8
"net.sf.jabref.logic.layout.format.CreateDocBookEditors",2,1,1,0,3,1
"net.sf.jabref.logic.layout.format.CurrentDate",2,0,1,0,1,2
"net.sf.jabref.logic.layout.format.DOICheck",3,0,1,0,2,3
"net.sf.jabref.logic.layout.format.DOIStrip",3,0,1,0,2,2
"net.sf.jabref.logic.layout.format.Default",2,0,1,0,2,3
"net.sf.jabref.logic.layout.format.FileLink",7,0,1,0,9,10
"net.sf.jabref.logic.layout.format.FirstPage",3,0,1,0,1,3
"net.sf.jabref.logic.layout.format.FormatPagesForHTML",2,0,1,0,1,1
"net.sf.jabref.logic.layout.format.FormatPagesForXML",2,0,1,0,1,1
"net.sf.jabref.logic.layout.format.GetOpenOfficeType",4,0,1,0,1,15
"net.sf.jabref.logic.layout.format.HTMLChars",5,0,1,0,3,34
"net.sf.jabref.logic.layout.format.HTMLParagraphs",2,0,1,0,1,5
"net.sf.jabref.logic.layout.format.IfPlural",3,1,1,0,3,5
"net.sf.jabref.logic.layout.format.Iso690FormatDate",3,0,1,0,1,5
"net.sf.jabref.logic.layout.format.Iso690NamesAuthors",3,0,1,0,1,10
"net.sf.jabref.logic.layout.format.JournalAbbreviator",3,0,1,0,3,2
"net.sf.jabref.logic.layout.format.LastPage",3,0,1,0,1,4
"net.sf.jabref.logic.layout.format.LatexToUnicodeFormatter",10,0,5,0,7,28
"net.sf.jabref.logic.layout.format.NameFormatter",9,0,2,0,9,20
"net.sf.jabref.logic.layout.format.NoSpaceBetweenAbbreviations",2,0,1,0,1,1
"net.sf.jabref.logic.layout.format.NotFoundFormatter",3,0,1,0,4,3
"net.sf.jabref.logic.layout.format.Number",3,0,2,0,2,2
"net.sf.jabref.logic.layout.format.Ordinal",2,0,1,0,1,7
"net.sf.jabref.logic.layout.format.RTFChars",5,0,1,0,6,29
"net.sf.jabref.logic.layout.format.RemoveBrackets",5,0,1,0,1,3
"net.sf.jabref.logic.layout.format.RemoveBracketsAddComma",2,0,1,0,1,4
"net.sf.jabref.logic.layout.format.RemoveLatexCommands",6,0,1,0,1,12
"net.sf.jabref.logic.layout.format.RemoveTilde",3,0,1,0,1,4
"net.sf.jabref.logic.layout.format.RemoveWhitespace",4,0,1,0,1,4
"net.sf.jabref.logic.layout.format.Replace",3,1,1,0,3,4
"net.sf.jabref.logic.layout.format.RisAuthors",5,0,1,0,3,5
"net.sf.jabref.logic.layout.format.RisKeywords",4,0,1,0,2,4
"net.sf.jabref.logic.layout.format.RisMonth",4,0,1,0,3,3
"net.sf.jabref.logic.layout.format.ToLowerCase",2,0,1,0,1,2
"net.sf.jabref.logic.layout.format.ToUpperCase",2,0,1,0,1,2
"net.sf.jabref.logic.layout.format.WrapContent",3,1,1,0,3,6
"net.sf.jabref.logic.layout.format.WrapFileLinks",9,1,1,0,16,29
"net.sf.jabref.logic.layout.format.WrapFileLinks.FormatEntry",1,0,2,0,4,4
"net.sf.jabref.logic.layout.format.XMLChars",5,0,1,0,4,13
"net.sf.jabref.logic.logging.Cache",2,0,1,0,7,10
"net.sf.jabref.logic.logging.GuiAppender",2,3,2,0,10,5
"net.sf.jabref.logic.logging.JabRefLogger",1,0,1,0,9,2
"net.sf.jabref.logic.mods.MODSDatabase",4,0,1,0,9,7
"net.sf.jabref.logic.mods.MODSEntry",7,0,1,0,25,39
"net.sf.jabref.logic.mods.PageNumbers",2,0,1,0,5,8
"net.sf.jabref.logic.mods.PersonName",4,0,1,0,15,22
"net.sf.jabref.logic.msbib.MSBibDatabase",5,0,1,0,12,11
"net.sf.jabref.logic.msbib.MSBibEntry",9,0,1,0,40,194
"net.sf.jabref.logic.net.Cookie",2,0,2,0,5,15
"net.sf.jabref.logic.net.CookieHandlerImpl",2,0,1,0,6,11
"net.sf.jabref.logic.net.ProxyAuthenticator",1,0,1,0,1,3
"net.sf.jabref.logic.net.ProxyPreferences",4,0,1,0,15,31
"net.sf.jabref.logic.net.ProxyRegisterer",3,0,1,0,7,3
"net.sf.jabref.logic.net.URLDownload",18,0,2,1,18,22
"net.sf.jabref.logic.net.URLUtil",2,0,2,0,2,7
"net.sf.jabref.logic.openoffice.CitationEntry",3,0,3,0,11,14
"net.sf.jabref.logic.openoffice.OOBibStyle",20,0,3,0,55,121
"net.sf.jabref.logic.openoffice.OOBibStyle.BibStyleMode",1,n/a,0,n/a,0,0
"net.sf.jabref.logic.openoffice.OOPreFormatter",7,0,1,0,3,33
"net.sf.jabref.logic.openoffice.OOUtil",6,0,3,0,17,35
"net.sf.jabref.logic.openoffice.OOUtil.Formatting",2,n/a,0,n/a,0,0
"net.sf.jabref.logic.openoffice.OpenOfficeFileSearch",1,0,3,0,6,24
"net.sf.jabref.logic.openoffice.OpenOfficePreferences",7,0,1,0,29,21
"net.sf.jabref.logic.openoffice.StyleLoader",6,0,1,0,21,18
"net.sf.jabref.logic.openoffice.UndefinedParagraphFormatException",3,0,1,0,2,2
"net.sf.jabref.logic.preferences.LastFocusedTabPreferences",3,0,1,0,5,5
"net.sf.jabref.logic.remote.RemotePreferences",3,0,1,0,10,6
"net.sf.jabref.logic.remote.RemoteUtil",1,0,1,0,1,1
"net.sf.jabref.logic.remote.client.RemoteListenerClient",3,0,1,0,8,2
"net.sf.jabref.logic.remote.server.MessageHandler",n/a,n/a,n/a,n/a,1,n/a
"net.sf.jabref.logic.remote.server.RemoteListenerServer",3,0,1,0,10,5
"net.sf.jabref.logic.remote.server.RemoteListenerServerLifecycle",6,0,1,0,12,10
"net.sf.jabref.logic.remote.server.RemoteListenerServerThread",3,0,1,0,8,3
"net.sf.jabref.logic.remote.shared.Protocol",2,0,1,0,6,5
"net.sf.jabref.logic.search.DatabaseSearcher",5,0,1,0,8,3
"net.sf.jabref.logic.search.MatchesHighlighter",1,0,1,0,1,4
"net.sf.jabref.logic.search.SearchMatcher",n/a,n/a,n/a,n/a,1,n/a
"net.sf.jabref.logic.search.SearchQuery",17,0,2,0,24,22
"net.sf.jabref.logic.search.SearchQueryHighlightListener",n/a,n/a,n/a,n/a,1,n/a
"net.sf.jabref.logic.search.SearchQueryHighlightObservable",8,0,1,0,15,16
"net.sf.jabref.logic.search.matchers.AndMatcher",4,1,1,0,2,3
"net.sf.jabref.logic.search.matchers.MatcherSet",6,0,1,2,4,6
"net.sf.jabref.logic.search.matchers.MatcherSets",6,0,1,0,1,2
"net.sf.jabref.logic.search.matchers.MatcherSets.MatcherType",3,n/a,0,n/a,0,0
"net.sf.jabref.logic.search.matchers.NotMatcher",3,0,1,0,3,2
"net.sf.jabref.logic.search.matchers.OrMatcher",4,1,1,0,2,3
"net.sf.jabref.logic.search.rules.ContainBasedSearchRule",7,0,2,0,8,10
"net.sf.jabref.logic.search.rules.GrammarBasedSearchRule",10,0,1,0,22,10
"net.sf.jabref.logic.search.rules.GrammarBasedSearchRule.BibtexSearchVisitor",10,2,5,0,16,9
"net.sf.jabref.logic.search.rules.GrammarBasedSearchRule.Comparator",3,0,1,17,7,14
"net.sf.jabref.logic.search.rules.GrammarBasedSearchRule.ComparisonOperator",3,n/a,1,n/a,1,3
"net.sf.jabref.logic.search.rules.GrammarBasedSearchRule.ThrowingErrorListener",1,1,1,0,2,1
"net.sf.jabref.logic.search.rules.RegexBasedSearchRule",5,0,1,0,8,10
"net.sf.jabref.logic.search.rules.SearchRule",n/a,n/a,n/a,n/a,2,n/a
"net.sf.jabref.logic.search.rules.SearchRules",5,0,1,0,6,4
"net.sf.jabref.logic.search.rules.SentenceAnalyzer",3,0,1,0,2,9
"net.sf.jabref.logic.search.rules.describer.ContainsAndRegexBasedSearchRuleDescriber",5,0,1,0,7,8
"net.sf.jabref.logic.search.rules.describer.GrammarBasedSearchRuleDescriber",11,0,1,0,4,16
"net.sf.jabref.logic.search.rules.describer.SearchDescriber",n/a,n/a,n/a,n/a,1,n/a
"net.sf.jabref.logic.search.rules.describer.SearchDescribers",8,0,1,0,8,4
"net.sf.jabref.logic.util.BuildInfo",4,0,4,0,6,7
"net.sf.jabref.logic.util.DOI",18,0,4,0,10,10
"net.sf.jabref.logic.util.OS",21,0,0,0,0,0
"net.sf.jabref.logic.util.UpdateField",14,0,2,0,16,14
"net.sf.jabref.logic.util.date.EasyDateFormat",6,0,1,0,3,3
"net.sf.jabref.logic.util.date.TimeStamp",7,0,1,0,6,2
"net.sf.jabref.logic.util.io.FileBasedLock",4,0,1,0,6,9
"net.sf.jabref.logic.util.io.FileFinder",1,0,1,0,3,7
"net.sf.jabref.logic.util.io.FileHistory",2,0,1,0,8,9
"net.sf.jabref.logic.util.io.FileNameCleaner",1,0,1,0,2,4
"net.sf.jabref.logic.util.io.FileUtil",42,0,6,0,28,54
"net.sf.jabref.logic.util.io.XMLUtil",0,0,1,0,3,1
"net.sf.jabref.logic.util.strings.HTMLUnicodeConversionMaps",5,0,1,0,1,10
"net.sf.jabref.logic.util.strings.QuotedStringTokenizer",3,0,1,0,4,10
"net.sf.jabref.logic.util.strings.RtfCharMap",1,0,0,0,1,1
"net.sf.jabref.logic.util.strings.StringLengthComparator",2,0,1,0,1,3
"net.sf.jabref.logic.util.strings.StringUtil",38,0,18,0,29,96
"net.sf.jabref.logic.util.strings.UnicodeToReadableCharMap",1,0,0,0,1,1
"net.sf.jabref.logic.util.strings.XmlCharsMap",1,0,0,0,1,1
"net.sf.jabref.logic.xmp.EncryptedPdfsNotSupportedException",2,0,0,0,0,0
"net.sf.jabref.logic.xmp.XMPSchemaBibtex",10,1,1,0,49,45
"net.sf.jabref.logic.xmp.XMPUtil",25,0,4,0,114,119
"net.sf.jabref.migrations.FileLinksUpgradeWarning",17,0,1,0,36,28
"net.sf.jabref.migrations.PreferencesMigrations",3,0,1,0,8,13
"net.sf.jabref.model.DuplicateCheck",17,0,2,0,19,42
"net.sf.jabref.model.EntryTypes",26,0,1,0,18,18
"net.sf.jabref.model.EntryTypes.InternalEntryTypes",2,0,1,0,9,12
"net.sf.jabref.model.database.BibDatabase",136,0,3,0,67,73
"net.sf.jabref.model.database.BibDatabaseMode",30,n/a,1,n/a,3,6
"net.sf.jabref.model.database.BibDatabaseModeDetection",7,0,3,0,4,4
"net.sf.jabref.model.database.BibDatabases",6,0,2,0,5,3
"net.sf.jabref.model.database.DuplicationChecker",1,0,1,0,6,13
"net.sf.jabref.model.database.EntrySorter",8,0,1,0,10,12
"net.sf.jabref.model.database.KeyCollisionException",12,0,0,0,4,4
"net.sf.jabref.model.entry.Author",13,0,3,0,16,61
"net.sf.jabref.model.entry.AuthorList",45,0,1,0,30,60
"net.sf.jabref.model.entry.AuthorListParser",2,0,1,0,6,63
"net.sf.jabref.model.entry.BibEntry",302,0,4,1,60,83
"net.sf.jabref.model.entry.BibLatexEntryType",2,0,3,34,10,11
"net.sf.jabref.model.entry.BibLatexEntryTypes",4,0,1,0,2,87
"net.sf.jabref.model.entry.BibtexEntryType",3,0,3,19,10,9
"net.sf.jabref.model.entry.BibtexEntryTypes",10,0,1,0,2,15
"net.sf.jabref.model.entry.BibtexSingleField",6,0,5,0,20,22
"net.sf.jabref.model.entry.BibtexSingleField.Flag",1,n/a,0,n/a,0,0
"net.sf.jabref.model.entry.BibtexString",21,0,1,0,13,13
"net.sf.jabref.model.entry.BibtexString.Type",2,n/a,1,n/a,3,6
"net.sf.jabref.model.entry.CanonicalBibtexEntry",1,0,1,0,6,4
"net.sf.jabref.model.entry.CustomEntryType",10,0,3,0,14,13
"net.sf.jabref.model.entry.EntryConverter",3,0,0,0,0,0
"net.sf.jabref.model.entry.EntryType",n/a,n/a,n/a,n/a,7,n/a
"net.sf.jabref.model.entry.EntryUtil",17,0,2,0,2,5
"net.sf.jabref.model.entry.FieldProperties",16,n/a,0,n/a,0,0
"net.sf.jabref.model.entry.FileField",11,0,5,0,11,24
"net.sf.jabref.model.entry.IEEETranEntryTypes",5,0,0,0,1,5
"net.sf.jabref.model.entry.IdGenerator",30,0,1,0,2,2
"net.sf.jabref.model.entry.InternalBibtexFields",37,0,1,0,31,45
"net.sf.jabref.model.entry.MonthUtil",13,0,1,0,7,11
"net.sf.jabref.model.entry.MonthUtil.Month",13,0,1,1,2,2
"net.sf.jabref.model.entry.MonthUtil.UnknownMonth",2,1,1,0,3,2
"net.sf.jabref.model.entry.ParsedFileField",13,0,4,0,8,12
"net.sf.jabref.pdfimport.ImportDialog",6,0,3,0,20,20
"net.sf.jabref.pdfimport.PdfFileFilter",1,0,1,0,3,4
"net.sf.jabref.pdfimport.PdfImporter",33,0,1,0,61,28
"net.sf.jabref.pdfimport.PdfImporter.ImportPdfFilesResult",4,0,2,0,3,3
"net.sf.jabref.specialfields.Printed",12,1,5,0,11,7
"net.sf.jabref.specialfields.Priority",12,1,4,0,9,6
"net.sf.jabref.specialfields.Quality",12,1,5,0,10,7
"net.sf.jabref.specialfields.Rank",12,1,4,0,10,6
"net.sf.jabref.specialfields.ReadStatus",12,1,4,0,9,6
"net.sf.jabref.specialfields.Relevance",12,1,5,0,11,7
"net.sf.jabref.specialfields.SpecialField",20,0,4,6,16,12
"net.sf.jabref.specialfields.SpecialFieldAction",9,0,1,0,14,6
"net.sf.jabref.specialfields.SpecialFieldDatabaseChangeListener",7,0,2,0,7,4
"net.sf.jabref.specialfields.SpecialFieldDropDown",4,0,1,0,4,2
"net.sf.jabref.specialfields.SpecialFieldDropDown.MenuButtonActionListener",5,0,1,0,9,4
"net.sf.jabref.specialfields.SpecialFieldDropDown.MenuButtonActionListener.PopupitemActionListener",2,0,1,0,3,2
"net.sf.jabref.specialfields.SpecialFieldMenuAction",3,0,1,0,7,2
"net.sf.jabref.specialfields.SpecialFieldUpdateListener",9,0,2,0,11,5
"net.sf.jabref.specialfields.SpecialFieldValue",15,0,4,0,13,12
"net.sf.jabref.specialfields.SpecialFieldsUtils",29,0,2,0,28,24
"net.sf.jabref.sql.DBConnectDialog",11,0,2,0,30,19
"net.sf.jabref.sql.DBExporterAndImporterFactory",8,0,1,0,4,6
"net.sf.jabref.sql.DBImportExportDialog",6,0,8,0,19,22
"net.sf.jabref.sql.DBImportExportDialog.DialogType",3,n/a,0,n/a,0,0
"net.sf.jabref.sql.DBStrings",13,0,3,0,14,12
"net.sf.jabref.sql.DBStringsPreferences",11,0,1,0,10,7
"net.sf.jabref.sql.Database",n/a,n/a,n/a,n/a,5,n/a
"net.sf.jabref.sql.Database.Table",4,n/a,0,n/a,0,0
"net.sf.jabref.sql.DatabaseType",8,n/a,1,n/a,5,6
"net.sf.jabref.sql.DatabaseUtil",5,0,1,0,10,10
"net.sf.jabref.sql.DbConnectAction",13,0,2,0,21,5
"net.sf.jabref.sql.DbConnectAction.DbImpAction",1,0,1,0,2,1
"net.sf.jabref.sql.SQLUtil",12,0,7,0,23,29
"net.sf.jabref.sql.database.MySQL",8,0,4,0,16,14
"net.sf.jabref.sql.database.PostgreSQL",8,0,4,0,15,15
"net.sf.jabref.sql.exporter.DatabaseExporter",32,0,1,0,62,54
"net.sf.jabref.sql.importer.DBImporterResult",5,0,2,0,4,3
"net.sf.jabref.sql.importer.DatabaseImporter",24,0,1,0,38,27
"net.sf.jabref.sql.importer.DbImportAction",17,1,2,0,38,18
"net.sf.jabref.sql.importer.DbImportAction.DbImpAction",4,1,1,0,7,2
"net.sf.jabref.util.Util",12,0,3,0,11,10

