Chidamber-Kemerer metrics,Wed, 13 May 2020 14:58:38 CEST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"net.sf.jabref.model.entry.BibtexSingleField.Flag",1,n/a,0,n/a,0,0
"net.sf.jabref.model.entry.BibtexString",20,0,1,0,15,17
"net.sf.jabref.model.entry.BibtexString.Type",2,n/a,1,n/a,3,6
"net.sf.jabref.model.entry.CanonicalBibtexEntry",1,0,1,0,4,4
"net.sf.jabref.model.entry.CustomEntryType",12,0,1,0,16,18
"net.sf.jabref.model.entry.EntryConverter",5,0,0,0,0,0
"net.sf.jabref.model.entry.EntryLinkList",5,0,1,0,3,4
"net.sf.jabref.model.entry.EntryType",n/a,n/a,n/a,n/a,7,n/a
"net.sf.jabref.model.entry.FieldName",163,0,3,0,5,5
"net.sf.jabref.model.entry.FieldProperty",20,n/a,0,n/a,0,0
"net.sf.jabref.model.entry.FileField",12,0,5,0,11,24
"net.sf.jabref.model.entry.IEEETranEntryTypes",6,0,1,0,2,6
"net.sf.jabref.model.entry.IdGenerator",26,0,1,0,2,2
"net.sf.jabref.model.entry.InternalBibtexFields",40,0,3,0,35,56
"net.sf.jabref.model.entry.Keyword",10,1,1,0,6,7
"net.sf.jabref.model.entry.KeywordList",11,0,2,0,29,36
"net.sf.jabref.model.entry.MonthUtil",15,0,1,0,7,11
"net.sf.jabref.model.entry.MonthUtil.Month",15,0,1,1,2,2
"net.sf.jabref.model.entry.MonthUtil.UnknownMonth",2,1,1,0,3,2
"net.sf.jabref.model.entry.ParsedEntryLink",6,0,1,0,10,10
"net.sf.jabref.model.entry.ParsedFileField",15,0,4,0,9,13
"net.sf.jabref.model.entry.SharedBibEntryData",5,0,2,0,5,5
"net.sf.jabref.model.entry.event.EntryChangedEvent",9,2,0,1,4,2
"net.sf.jabref.model.entry.event.EntryEvent",16,1,2,3,4,4
"net.sf.jabref.model.entry.event.EntryEventSource",12,n/a,0,n/a,0,0
"net.sf.jabref.model.entry.event.FieldChangedEvent",11,3,3,0,13,7
"net.sf.jabref.model.entry.specialfields.SpecialField",17,n/a,5,n/a,11,16
"net.sf.jabref.model.entry.specialfields.SpecialFieldValue",8,n/a,1,n/a,3,3
"net.sf.jabref.model.groups.AbstractGroup",27,0,5,3,9,10
"net.sf.jabref.model.groups.AllEntriesGroup",10,1,3,0,8,6
"net.sf.jabref.model.groups.ExplicitGroup",13,3,2,0,11,10
"net.sf.jabref.model.groups.GroupEntryChanger",n/a,n/a,n/a,n/a,4,n/a
"net.sf.jabref.model.groups.GroupHierarchyType",15,n/a,1,n/a,2,2
"net.sf.jabref.model.groups.GroupTreeNode",38,1,1,0,29,34
"net.sf.jabref.model.groups.KeywordGroup",10,1,4,2,6,5
"net.sf.jabref.model.groups.RegexKeywordGroup",7,2,2,0,10,9
"net.sf.jabref.model.groups.SearchGroup",9,1,2,0,19,11
"net.sf.jabref.model.groups.WordKeywordGroup",13,2,1,1,22,22
"net.sf.jabref.model.groups.event.GroupUpdatedEvent",3,1,1,0,2,2
"net.sf.jabref.model.metadata.ContentSelector",5,0,2,0,3,3
"net.sf.jabref.model.metadata.ContentSelectors",4,0,2,0,12,17
"net.sf.jabref.model.metadata.FileDirectoryPreferences",15,0,3,0,5,6
"net.sf.jabref.model.metadata.MetaData",62,0,2,0,54,44
"net.sf.jabref.model.metadata.SaveOrderConfig",8,0,2,0,13,19
"net.sf.jabref.model.metadata.SaveOrderConfig.SortCriterion",4,0,0,0,6,8
"net.sf.jabref.model.metadata.event.MetaDataChangedEvent",3,1,1,0,2,2
"net.sf.jabref.model.search.GroupSearchQuery",5,0,1,0,12,12
"net.sf.jabref.model.search.SearchMatcher",n/a,n/a,n/a,n/a,1,n/a
"net.sf.jabref.model.search.matchers.AndMatcher",4,1,1,0,2,3
"net.sf.jabref.model.search.matchers.MatcherSet",6,0,1,2,4,6
"net.sf.jabref.model.search.matchers.MatcherSets",6,0,1,0,1,2
"net.sf.jabref.model.search.matchers.MatcherSets.MatcherType",3,n/a,0,n/a,0,0
"net.sf.jabref.model.search.matchers.NotMatcher",3,0,1,0,3,2
"net.sf.jabref.model.search.matchers.OrMatcher",4,1,1,0,2,3
"net.sf.jabref.model.search.rules.ContainBasedSearchRule",7,0,2,0,8,10
"net.sf.jabref.model.search.rules.GrammarBasedSearchRule",10,0,1,0,22,10
"net.sf.jabref.model.search.rules.GrammarBasedSearchRule.BibtexSearchVisitor",12,2,5,0,18,10
"net.sf.jabref.model.search.rules.GrammarBasedSearchRule.Comparator",5,0,1,17,9,16
"net.sf.jabref.model.search.rules.GrammarBasedSearchRule.ComparisonOperator",3,n/a,1,n/a,1,3
"net.sf.jabref.model.search.rules.GrammarBasedSearchRule.ThrowingErrorListener",1,1,1,0,2,1
"net.sf.jabref.model.search.rules.RegexBasedSearchRule",4,0,1,0,7,10
"net.sf.jabref.model.search.rules.SearchRule",n/a,n/a,n/a,n/a,2,n/a
"net.sf.jabref.model.search.rules.SearchRules",7,0,1,0,7,5
"net.sf.jabref.model.search.rules.SentenceAnalyzer",3,0,1,0,2,9
"net.sf.jabref.model.strings.HTMLUnicodeConversionMaps",6,0,1,0,1,10
"net.sf.jabref.model.strings.LatexToUnicode",4,0,1,0,2,27
"net.sf.jabref.model.strings.StringUtil",63,0,27,0,41,108
"net.sf.jabref.model.strings.UnicodeToReadableCharMap",1,0,0,0,1,1
"net.sf.jabref.pdfimport.ImportDialog",8,0,3,0,23,22
"net.sf.jabref.pdfimport.PdfFileFilter",1,0,1,0,3,4
"net.sf.jabref.pdfimport.PdfImporter",36,0,1,0,70,27
"net.sf.jabref.pdfimport.PdfImporter.ImportPdfFilesResult",4,0,2,0,3,3
"net.sf.jabref.preferences.CustomImportList",6,0,2,0,13,10
"net.sf.jabref.preferences.HighlightMatchingGroupPreferences",3,0,1,0,9,7
"net.sf.jabref.preferences.JabRefPreferences",216,0,4,0,155,117
"net.sf.jabref.preferences.JabRefPreferencesFilter",4,0,1,0,5,3
"net.sf.jabref.preferences.JabRefPreferencesFilter.PreferenceOption",4,0,4,0,10,13
"net.sf.jabref.preferences.JabRefPreferencesFilter.PreferenceType",1,n/a,0,n/a,0,0
"net.sf.jabref.preferences.LastFocusedTabPreferences",2,0,1,0,5,5
"net.sf.jabref.preferences.PreviewPreferences",9,0,7,0,9,8
"net.sf.jabref.preferences.PreviewPreferences.Builder",4,0,1,0,14,8
"net.sf.jabref.preferences.SearchPreferences",6,0,1,0,25,18
"net.sf.jabref.preferences.VersionPreferences",4,0,1,0,2,2
"net.sf.jabref.shared.DBMSConnection",10,0,3,0,20,6
"net.sf.jabref.shared.DBMSConnectionProperties",10,0,1,0,29,23
"net.sf.jabref.shared.DBMSProcessor",14,0,6,3,46,48
"net.sf.jabref.shared.DBMSSynchronizer",36,0,1,0,74,54
"net.sf.jabref.shared.DBMSType",7,n/a,4,n/a,6,6
"net.sf.jabref.shared.MySQLProcessor",2,1,2,0,4,3
"net.sf.jabref.shared.OracleProcessor",7,1,2,0,15,6
"net.sf.jabref.shared.PostgreSQLProcessor",7,1,1,0,26,8
"net.sf.jabref.shared.event.ConnectionLostEvent",3,0,1,0,2,2
"net.sf.jabref.shared.event.SharedEntryNotPresentEvent",3,0,1,0,2,2
"net.sf.jabref.shared.event.UpdateRefusedEvent",4,0,3,0,4,4
"net.sf.jabref.shared.exception.DatabaseNotSupportedException",3,0,0,0,1,1
"net.sf.jabref.shared.exception.InvalidDBMSConnectionPropertiesException",3,0,0,0,1,1
"net.sf.jabref.shared.exception.NotASharedDatabaseException",1,0,0,0,1,1
"net.sf.jabref.shared.exception.OfflineLockException",3,0,2,0,3,3
"net.sf.jabref.shared.exception.SharedEntryNotPresentException",1,0,1,0,2,2
"net.sf.jabref.shared.listener.OracleNotificationListener",4,0,1,0,3,2
"net.sf.jabref.shared.listener.PostgresSQLNotificationListener",3,0,1,0,3,3
"net.sf.jabref.shared.prefs.SharedDatabasePreferences",9,0,2,0,33,21
"net.sf.jabref.shared.security.Password",3,0,2,0,4,4

